fdc_id,data_type,description,food_category_id,publication_date
169420,sr_legacy_food,"Nuts, almonds, oil roasted, with salt added, smoke flavor",12,2019/4/1
169421,sr_legacy_food,"Nuts, cashew nuts, dry roasted, with salt added",12,2019/4/1
169422,sr_legacy_food,"Nuts, cashew nuts, oil roasted, with salt added",12,2019/4/1
169423,sr_legacy_food,"Nuts, mixed nuts, oil roasted, without peanuts, with salt added",12,2019/4/1
169424,sr_legacy_food,"Nuts, pecans, dry roasted, with salt added",12,2019/4/1
169425,sr_legacy_food,"Nuts, pecans, oil roasted, with salt added",12,2019/4/1
169426,sr_legacy_food,"Nuts, pistachio nuts, dry roasted, with salt added",12,2019/4/1
169427,sr_legacy_food,"Nuts, mixed nuts, oil roasted, with peanuts, lightly salted",12,2019/4/1
169428,sr_legacy_food,"Nuts, mixed nuts, oil roasted, without peanuts, lightly salted",12,2019/4/1
169429,sr_legacy_food,"Beef, grass-fed, strip steaks, lean only, raw",13,2019/4/1
169430,sr_legacy_food,"Beef, carcass, separable lean and fat, choice, raw",13,2019/4/1
169431,sr_legacy_food,"Beef, carcass, separable lean and fat, select, raw",13,2019/4/1
169432,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",13,2019/4/1
169433,sr_legacy_food,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",13,2019/4/1
169434,sr_legacy_food,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",13,2019/4/1
169435,sr_legacy_food,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",13,2019/4/1
169436,sr_legacy_food,"Beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",13,2019/4/1
169437,sr_legacy_food,"Beef, rib, eye, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, raw",13,2019/4/1
169438,sr_legacy_food,"Beef, rib, eye, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, cooked, broiled",13,2019/4/1
169439,sr_legacy_food,"Beef, rib, shortribs, separable lean and fat, choice, raw",13,2019/4/1
169440,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",13,2019/4/1
169441,sr_legacy_food,"Beef, shank crosscuts, separable lean only, trimmed to 1/4"" fat, choice, raw",13,2019/4/1
169442,sr_legacy_food,"Beef, shank crosscuts, separable lean only, trimmed to 1/4"" fat, choice, cooked, simmered",13,2019/4/1
169443,sr_legacy_food,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, choice, raw",13,2019/4/1
169444,sr_legacy_food,"Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",13,2019/4/1
169445,sr_legacy_food,"Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",13,2019/4/1
169446,sr_legacy_food,"Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",13,2019/4/1
169447,sr_legacy_food,"Beef, ground, patties, frozen, cooked, broiled",13,2019/4/1
169448,sr_legacy_food,"Beef, variety meats and by-products, heart, cooked, simmered",13,2019/4/1
169449,sr_legacy_food,"Beef, variety meats and by-products, kidneys, raw",13,2019/4/1
169450,sr_legacy_food,"Beef, variety meats and by-products, kidneys, cooked, simmered",13,2019/4/1
169451,sr_legacy_food,"Beef, variety meats and by-products, liver, raw",13,2019/4/1
169452,sr_legacy_food,"Beef, variety meats and by-products, pancreas, raw",13,2019/4/1
169453,sr_legacy_food,"Beef, variety meats and by-products, pancreas, cooked, braised",13,2019/4/1
169454,sr_legacy_food,"Beef, variety meats and by-products, spleen, raw",13,2019/4/1
169455,sr_legacy_food,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,2019/4/1
169456,sr_legacy_food,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,2019/4/1
169457,sr_legacy_food,"Beef, top sirloin, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,2019/4/1
169458,sr_legacy_food,"Beef, top sirloin, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",13,2019/4/1
169459,sr_legacy_food,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,2019/4/1
169460,sr_legacy_food,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 0"" fat, USDA choice, cooked, broiled",13,2019/4/1
169461,sr_legacy_food,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 0"" fat, USDA select, cooked, broiled",13,2019/4/1
169462,sr_legacy_food,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
169463,sr_legacy_food,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled",13,2019/4/1
169464,sr_legacy_food,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,2019/4/1
169465,sr_legacy_food,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0"" fat, USDA choice, cooked, broiled",13,2019/4/1
169466,sr_legacy_food,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0"" fat, USDA select, cooked, broiled",13,2019/4/1
169467,sr_legacy_food,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",13,2019/4/1
169468,sr_legacy_food,"Beef, short loin, t-bone steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled",13,2019/4/1
169469,sr_legacy_food,"Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, select, cooked, braised",13,2019/4/1
169470,sr_legacy_food,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,2019/4/1
169471,sr_legacy_food,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,2019/4/1
169472,sr_legacy_food,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,2019/4/1
169473,sr_legacy_food,"Beef, ground, 70% lean meat / 30% fat, crumbles, cooked, pan-browned",13,2019/4/1
169474,sr_legacy_food,"Beef, ground, 70% lean meat / 30% fat, loaf, cooked, baked",13,2019/4/1
169475,sr_legacy_food,"Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,2019/4/1
169476,sr_legacy_food,"Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,2019/4/1
169477,sr_legacy_food,"Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",13,2019/4/1
169478,sr_legacy_food,"Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",13,2019/4/1
169479,sr_legacy_food,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,2019/4/1
169480,sr_legacy_food,"Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",13,2019/4/1
169481,sr_legacy_food,"Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",13,2019/4/1
169482,sr_legacy_food,"Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",13,2019/4/1
169483,sr_legacy_food,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
169484,sr_legacy_food,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked",13,2019/4/1
169485,sr_legacy_food,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019/4/1
169486,sr_legacy_food,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, cooked",13,2019/4/1
169487,sr_legacy_food,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, select, raw",13,2019/4/1
169488,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",13,2019/4/1
169489,sr_legacy_food,"Beef, brisket, point half, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
169490,sr_legacy_food,"Beef, brisket, point half, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",13,2019/4/1
169491,sr_legacy_food,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
169492,sr_legacy_food,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",13,2019/4/1
169493,sr_legacy_food,"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
169494,sr_legacy_food,"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",13,2019/4/1
169495,sr_legacy_food,"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019/4/1
169496,sr_legacy_food,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",13,2019/4/1
169497,sr_legacy_food,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",13,2019/4/1
169498,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
169499,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",13,2019/4/1
169500,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",13,2019/4/1
169501,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",13,2019/4/1
169502,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,2019/4/1
169503,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, raw",13,2019/4/1
169504,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",13,2019/4/1
169505,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019/4/1
169506,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",13,2019/4/1
169507,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,2019/4/1
169508,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, raw",13,2019/4/1
169509,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
169510,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",13,2019/4/1
169511,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",13,2019/4/1
169512,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019/4/1
169513,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,2019/4/1
169514,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, raw",13,2019/4/1
169515,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",13,2019/4/1
169516,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",13,2019/4/1
169517,sr_legacy_food,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, select, raw",13,2019/4/1
169518,sr_legacy_food,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",13,2019/4/1
169519,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
169520,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",13,2019/4/1
169521,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",13,2019/4/1
169522,sr_legacy_food,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,2019/4/1
169523,sr_legacy_food,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
169524,sr_legacy_food,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",13,2019/4/1
169525,sr_legacy_food,"Beef, round, tip round, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
169526,sr_legacy_food,"Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",13,2019/4/1
169527,sr_legacy_food,"Beef, round, tip round, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019/4/1
169528,sr_legacy_food,"Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,2019/4/1
169529,sr_legacy_food,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
169530,sr_legacy_food,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",13,2019/4/1
169531,sr_legacy_food,"Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",13,2019/4/1
169532,sr_legacy_food,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019/4/1
169533,sr_legacy_food,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",13,2019/4/1
169534,sr_legacy_food,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, prime, raw",13,2019/4/1
169535,sr_legacy_food,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",13,2019/4/1
169536,sr_legacy_food,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",13,2019/4/1
169537,sr_legacy_food,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",13,2019/4/1
169538,sr_legacy_food,"Beef, short loin, top loin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
169539,sr_legacy_food,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",13,2019/4/1
169540,sr_legacy_food,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019/4/1
169541,sr_legacy_food,"Beef, short loin, top loin, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",13,2019/4/1
169542,sr_legacy_food,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
169543,sr_legacy_food,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",13,2019/4/1
169544,sr_legacy_food,"Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",13,2019/4/1
169545,sr_legacy_food,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019/4/1
169546,sr_legacy_food,"Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,2019/4/1
169547,sr_legacy_food,"Beef, tenderloin, separable lean and fat, trimmed to 1/8"" fat, prime, raw",13,2019/4/1
169548,sr_legacy_food,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",13,2019/4/1
169549,sr_legacy_food,"Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",13,2019/4/1
169550,sr_legacy_food,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, pan-fried",13,2019/4/1
169551,sr_legacy_food,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",13,2019/4/1
169552,sr_legacy_food,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",13,2019/4/1
169553,sr_legacy_food,"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",13,2019/4/1
169554,sr_legacy_food,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",13,2019/4/1
169555,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",13,2019/4/1
169556,sr_legacy_food,"Beef, rib eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",13,2019/4/1
169557,sr_legacy_food,"Beef, rib eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,2019/4/1
169558,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",13,2019/4/1
169559,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, select, raw",13,2019/4/1
169560,sr_legacy_food,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,2019/4/1
