ingredient_id,nutrient_id,amount,data_source,create_at
175120,1404,0,built_in,
175168,1003,22.1,built_in,
175168,1004,12.35,built_in,
175168,1005,0,built_in,
175168,1008,206,built_in,
175168,1051,64.75,built_in,
175168,1079,0,built_in,
175168,1087,15,built_in,
175168,1088,0,built_in,
175168,1089,0.34,built_in,
175168,1090,30,built_in,
175168,1091,252,built_in,
175168,1092,384,built_in,
175168,1093,61,built_in,
175168,1095,0.43,built_in,
175168,1098,0.049,built_in,
175168,1100,0,built_in,
175168,1101,0.016,built_in,
175168,1103,41.4,built_in,
175168,1104,230,built_in,
175168,1110,526,built_in,
175168,1109,1.14,built_in,
175168,1165,0.34,built_in,
175168,1166,0.135,built_in,
175168,1167,8.045,built_in,
175168,1170,1.475,built_in,
175168,1171,0,built_in,
175168,1178,2.8,built_in,
175168,1180,90.5,built_in,
175168,1186,0,built_in,
175168,1210,0.248,built_in,
175168,1211,0.969,built_in,
175168,1212,1.018,built_in,
175168,1213,1.796,built_in,
175168,1214,2.03,built_in,
175168,1215,0.654,built_in,
175168,1216,0.237,built_in,
175168,1217,0.863,built_in,
175168,1218,0.746,built_in,
175168,1219,1.139,built_in,
175168,1220,1.322,built_in,
175168,1221,0.651,built_in,
175168,1269,0.666,built_in,
175168,1270,0.113,built_in,
175168,1272,1.457,built_in,
175168,1278,0.69,built_in,
175168,1316,0,built_in,
175168,1404,0,built_in,
175178,1003,20.42,built_in,
175178,1004,0.25,built_in,
175178,1005,0,built_in,
175178,1008,84,built_in,
175178,1051,78.37,built_in,
175178,1079,0,built_in,
175178,1087,17,built_in,
175178,1088,0,built_in,
175178,1089,0.16,built_in,
175178,1090,35,built_in,
175178,1091,205,built_in,
175178,1092,372,built_in,
175178,1093,134,built_in,
175178,1095,0.43,built_in,
175178,1098,0.019,built_in,
175178,1100,0,built_in,
175178,1101,0.012,built_in,
175178,1103,0,built_in,
175178,1104,0,built_in,
175178,1110,0,built_in,
175178,1109,0,built_in,
175178,1165,0,built_in,
175178,1166,0,built_in,
175178,1167,0,built_in,
175178,1170,0,built_in,
175178,1171,0,built_in,
175178,1178,0,built_in,
175178,1180,0,built_in,
175178,1186,0,built_in,
175178,1210,0,built_in,
175178,1211,0,built_in,
175178,1212,0,built_in,
175178,1213,0,built_in,
175178,1214,0,built_in,
175178,1215,0,built_in,
175178,1216,0,built_in,
175178,1217,0,built_in,
175178,1218,0,built_in,
175178,1219,0,built_in,
175178,1220,0,built_in,
175178,1221,0,built_in,
175178,1269,0.009,built_in,
175178,1270,0,built_in,
175178,1272,0.059,built_in,
175178,1278,0.021,built_in,
175178,1316,0.009,built_in,
175178,1404,0,built_in,
175180,1003,23.98,built_in,
175180,1004,0.28,built_in,
175180,1005,0.2,built_in,
175180,1008,99,built_in,
175180,1051,74.33,built_in,
175180,1079,0,built_in,
175180,1087,70,built_in,
175180,1088,0,built_in,
175180,1089,0.51,built_in,
175180,1090,39,built_in,
175180,1091,237,built_in,
175180,1092,259,built_in,
175180,1093,111,built_in,
175180,1095,1.64,built_in,
175180,1098,0.379,built_in,
175180,1100,0,built_in,
175180,1101,0.033,built_in,
175180,1103,0,built_in,
175180,1104,0,built_in,
175180,1110,0,built_in,
175180,1109,0,built_in,
175180,1165,0,built_in,
175180,1166,0,built_in,
175180,1167,0,built_in,
175180,1170,0,built_in,
175180,1171,0,built_in,
175180,1178,0,built_in,
175180,1180,0,built_in,
175180,1186,0,built_in,
175180,1210,0,built_in,
175180,1211,0,built_in,
175180,1212,0,built_in,
175180,1213,0,built_in,
175180,1214,0,built_in,
175180,1215,0,built_in,
175180,1216,0,built_in,
175180,1217,0,built_in,
175180,1218,0,built_in,
175180,1219,0,built_in,
175180,1220,0,built_in,
175180,1221,0,built_in,
175180,1269,0.018,built_in,
175180,1270,0.001,built_in,
175180,1272,0.015,built_in,
175180,1278,0.015,built_in,
175180,1316,0.018,built_in,
175180,1404,0.001,built_in,
