fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name
170183,"Nuts, pecans, dry roasted, without salt added",12,1166,Riboflavin,0.107,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1167,Niacin,1.167,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1170,Pantothenic acid,0.703,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1178,Vitamin B-12,0.0,UG
170183,"Nuts, pecans, dry roasted, without salt added",12,1180,"Choline, total",0.0,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1186,Folic acid,0.0,UG
170183,"Nuts, pecans, dry roasted, without salt added",12,1210,Tryptophan,0.096,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1211,Threonine,0.317,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1212,Isoleucine,0.348,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1213,Leucine,0.619,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1214,Lysine,0.297,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1215,Methionine,0.189,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1217,Phenylalanine,0.441,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1219,Valine,0.426,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1220,Arginine,1.22,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1221,Histidine,0.271,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1229,Cysteine and methionine(sulfer containig AA),0.0,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1272,PUFA 22:6 n-3 (DHA),0.0,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1278,PUFA 20:5 n-3 (EPA),0.0,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1316,"PUFA 18:2 n-6 c,c",0.0,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1003,Protein,29.84,G
