fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name
168463,"Spinach, cooked, boiled, drained, without salt",11,1109,Vitamin E (alpha-tocopherol),2.08,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1165,Thiamin,0.095,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1166,Riboflavin,0.236,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1167,Niacin,0.49,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1170,Pantothenic acid,0.145,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1178,Vitamin B-12,0.0,UG
168463,"Spinach, cooked, boiled, drained, without salt",11,1180,"Choline, total",19.7,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1186,Folic acid,0.0,UG
168463,"Spinach, cooked, boiled, drained, without salt",11,1210,Tryptophan,0.04,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1211,Threonine,0.127,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1212,Isoleucine,0.152,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1213,Leucine,0.231,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1214,Lysine,0.182,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1215,Methionine,0.055,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1217,Phenylalanine,0.134,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1219,Valine,0.168,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1220,Arginine,0.168,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1221,Histidine,0.066,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1229,Cysteine and methionine(sulfer containig AA),0.0,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1272,PUFA 22:6 n-3 (DHA),0.0,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1278,PUFA 20:5 n-3 (EPA),0.0,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1316,"PUFA 18:2 n-6 c,c",0.0,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
168486,"Taro, cooked, without salt",11,1003,Protein,0.52,G
168486,"Taro, cooked, without salt",11,1004,Total lipid (fat),0.11,G
168486,"Taro, cooked, without salt",11,1005,"Carbohydrate, by difference",34.6,G
168486,"Taro, cooked, without salt",11,1008,Energy,142.0,KCAL
168486,"Taro, cooked, without salt",11,1087,"Calcium, Ca",18.0,MG
168486,"Taro, cooked, without salt",11,1088,"Chlorine, Cl",0.0,MG
168486,"Taro, cooked, without salt",11,1089,"Iron, Fe",0.72,MG
168486,"Taro, cooked, without salt",11,1090,"Magnesium, Mg",30.0,MG
168486,"Taro, cooked, without salt",11,1091,"Phosphorus, P",76.0,MG
168486,"Taro, cooked, without salt",11,1092,"Potassium, K",484.0,MG
168486,"Taro, cooked, without salt",11,1093,"Sodium, Na",15.0,MG
168486,"Taro, cooked, without salt",11,1095,"Zinc, Zn",0.27,MG
168486,"Taro, cooked, without salt",11,1098,"Copper, Cu",0.201,MG
168486,"Taro, cooked, without salt",11,1100,"Iodine, I",0.0,UG
168486,"Taro, cooked, without salt",11,1101,"Manganese, Mn",0.449,MG
168486,"Taro, cooked, without salt",11,1103,"Selenium, Se",0.9,UG
168486,"Taro, cooked, without salt",11,1104,"Vitamin A, IU",84.0,IU
168486,"Taro, cooked, without salt",11,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
168486,"Taro, cooked, without salt",11,1109,Vitamin E (alpha-tocopherol),2.93,MG
168486,"Taro, cooked, without salt",11,1165,Thiamin,0.107,MG
168486,"Taro, cooked, without salt",11,1166,Riboflavin,0.028,MG
168486,"Taro, cooked, without salt",11,1167,Niacin,0.51,MG
168486,"Taro, cooked, without salt",11,1170,Pantothenic acid,0.336,MG
168486,"Taro, cooked, without salt",11,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
168486,"Taro, cooked, without salt",11,1178,Vitamin B-12,0.0,UG
168486,"Taro, cooked, without salt",11,1180,"Choline, total",21.3,MG
168486,"Taro, cooked, without salt",11,1186,Folic acid,0.0,UG
168486,"Taro, cooked, without salt",11,1210,Tryptophan,0.008,G
168486,"Taro, cooked, without salt",11,1211,Threonine,0.024,G
168486,"Taro, cooked, without salt",11,1212,Isoleucine,0.019,G
168486,"Taro, cooked, without salt",11,1213,Leucine,0.038,G
168486,"Taro, cooked, without salt",11,1214,Lysine,0.023,G
168486,"Taro, cooked, without salt",11,1215,Methionine,0.007,G
168486,"Taro, cooked, without salt",11,1217,Phenylalanine,0.028,G
168486,"Taro, cooked, without salt",11,1219,Valine,0.028,G
168486,"Taro, cooked, without salt",11,1220,Arginine,0.036,G
168486,"Taro, cooked, without salt",11,1221,Histidine,0.012,G
168486,"Taro, cooked, without salt",11,1229,Cysteine and methionine(sulfer containig AA),0.0,G
168486,"Taro, cooked, without salt",11,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
168486,"Taro, cooked, without salt",11,1272,PUFA 22:6 n-3 (DHA),0.0,G
168486,"Taro, cooked, without salt",11,1278,PUFA 20:5 n-3 (EPA),0.0,G
168486,"Taro, cooked, without salt",11,1316,"PUFA 18:2 n-6 c,c",0.0,G
168486,"Taro, cooked, without salt",11,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
168568,"Carrots, baby, raw",11,1003,Protein,0.64,G
168568,"Carrots, baby, raw",11,1004,Total lipid (fat),0.13,G
168568,"Carrots, baby, raw",11,1005,"Carbohydrate, by difference",8.24,G
168568,"Carrots, baby, raw",11,1008,Energy,35.0,KCAL
168568,"Carrots, baby, raw",11,1087,"Calcium, Ca",32.0,MG
168568,"Carrots, baby, raw",11,1088,"Chlorine, Cl",0.0,MG
168568,"Carrots, baby, raw",11,1089,"Iron, Fe",0.89,MG
168568,"Carrots, baby, raw",11,1090,"Magnesium, Mg",10.0,MG
168568,"Carrots, baby, raw",11,1091,"Phosphorus, P",28.0,MG
168568,"Carrots, baby, raw",11,1092,"Potassium, K",237.0,MG
168568,"Carrots, baby, raw",11,1093,"Sodium, Na",78.0,MG
168568,"Carrots, baby, raw",11,1095,"Zinc, Zn",0.17,MG
168568,"Carrots, baby, raw",11,1098,"Copper, Cu",0.1,MG
168568,"Carrots, baby, raw",11,1100,"Iodine, I",0.0,UG
168568,"Carrots, baby, raw",11,1101,"Manganese, Mn",0.151,MG
168568,"Carrots, baby, raw",11,1103,"Selenium, Se",0.9,UG
168568,"Carrots, baby, raw",11,1104,"Vitamin A, IU",13790.0,IU
168568,"Carrots, baby, raw",11,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
168568,"Carrots, baby, raw",11,1109,Vitamin E (alpha-tocopherol),0.0,MG
168568,"Carrots, baby, raw",11,1165,Thiamin,0.03,MG
168568,"Carrots, baby, raw",11,1166,Riboflavin,0.036,MG
168568,"Carrots, baby, raw",11,1167,Niacin,0.556,MG
168568,"Carrots, baby, raw",11,1170,Pantothenic acid,0.401,MG
168568,"Carrots, baby, raw",11,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
168568,"Carrots, baby, raw",11,1178,Vitamin B-12,0.0,UG
168568,"Carrots, baby, raw",11,1180,"Choline, total",7.5,MG
168568,"Carrots, baby, raw",11,1186,Folic acid,0.0,UG
168568,"Carrots, baby, raw",11,1210,Tryptophan,0.009,G
168568,"Carrots, baby, raw",11,1211,Threonine,0.031,G
168568,"Carrots, baby, raw",11,1212,Isoleucine,0.034,G
168568,"Carrots, baby, raw",11,1213,Leucine,0.035,G
168568,"Carrots, baby, raw",11,1214,Lysine,0.033,G
168568,"Carrots, baby, raw",11,1215,Methionine,0.006,G
168568,"Carrots, baby, raw",11,1217,Phenylalanine,0.026,G
168568,"Carrots, baby, raw",11,1219,Valine,0.036,G
168568,"Carrots, baby, raw",11,1220,Arginine,0.035,G
168568,"Carrots, baby, raw",11,1221,Histidine,0.013,G
168568,"Carrots, baby, raw",11,1229,Cysteine and methionine(sulfer containig AA),0.0,G
168568,"Carrots, baby, raw",11,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
168568,"Carrots, baby, raw",11,1272,PUFA 22:6 n-3 (DHA),0.0,G
168568,"Carrots, baby, raw",11,1278,PUFA 20:5 n-3 (EPA),0.0,G
168568,"Carrots, baby, raw",11,1316,"PUFA 18:2 n-6 c,c",0.0,G
